Customer_ID,Total_Months,Active_Months,Inactive_Months,Reliability_Score,Reliability_Band,Total_Spend,Final_Avg_Spent,Total_Transaction_Value,Unique_Invoice_Count,Average_Invoice_Value,Monthly_Value_CV,Recency_Days,Customer_Lifetime_Months,Purchase_Frequency,First_Purchase_Date,Last_Purchase_Date,Spend_Trend,Trend_Status,Cluster,Customer_Segment,Risk_Level
12480,7,5,2,71.43,Likely to Stay,804.69,3.2844,5435.1,8,679.39,1.3335,50,18,0.4444,2010-07-20,2011-11-11,2.038,Increasing,0,"High-Value, Reliable, Recent",Low Risk
12481,13,5,8,38.46,Likely to Exit,1550.86,3.9262,12217.03,18,678.72,1.3554,44,21,0.8571,2010-04-11,2011-11-17,,Insufficient History,0,"High-Value, Reliable, Recent",Medium Risk
12482,4,1,3,25.0,Likely to Exit,3823.63,18.4716,21893.53,32,684.17,2.984,471,23,1.3913,2010-02-24,2010-09-16,,Insufficient History,0,"High-Value, Reliable, Recent",High Risk
12483,15,1,14,6.67,Likely to Exit,1047.57,7.0782,4846.87,27,179.51,1.0438,39,24,1.125,2010-01-31,2011-11-22,2.456,Increasing,0,"High-Value, Reliable, Recent",High Risk
12484,11,6,5,54.55,At Risk,1509.84,3.1195,6303.85,16,393.99,1.744,54,25,0.64,2009-12-03,2011-11-07,0.626,Declining,0,"High-Value, Reliable, Recent",Medium Risk
12485,1,0,1,0.0,Likely to Exit,81.96,2.4106,708.1,1,708.1,4.2426,551,19,0.0526,2010-06-28,2010-06-28,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
12486,1,1,0,100.0,Very Loyal,201.08,4.1037,1037.28,1,1037.28,3.7417,453,15,0.0667,2010-10-04,2010-10-04,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",Low Risk
12487,1,0,1,0.0,Likely to Exit,4.85,1.6167,259.8,2,129.9,4.899,752,25,0.08,2009-12-09,2009-12-09,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
12488,3,0,3,0.0,Likely to Exit,205.41,3.7347,1298.66,3,432.89,0.7101,31,4,0.75,2011-09-25,2011-11-30,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
12489,1,0,1,0.0,Likely to Exit,88.62,5.908,334.93,1,334.93,3.3166,358,12,0.0833,2011-01-07,2011-01-07,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
12490,17,2,15,11.76,Likely to Exit,1322.49,2.8563,9818.64,22,446.3,0.8932,27,25,0.88,2009-12-01,2011-12-04,0.996,Stable,0,"High-Value, Reliable, Recent",High Risk
12491,1,0,1,0.0,Likely to Exit,87.8,3.3769,460.4,1,460.4,1.0,60,2,0.5,2011-11-01,2011-11-01,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
12492,3,0,3,0.0,Likely to Exit,136.95,3.2607,715.21,3,238.4,2.354,85,14,0.2143,2010-11-01,2011-10-07,1.083,Stable,1,"Mid-Value, Unreliable, Recent",High Risk
12493,2,0,2,0.0,Likely to Exit,111.75,4.8587,416.79,3,138.93,1.738,187,8,0.375,2011-05-26,2011-06-27,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
12494,10,0,10,0.0,Likely to Exit,513.93,4.2125,1743.52,17,102.56,1.3702,31,20,0.85,2010-05-12,2011-11-30,2.361,Increasing,0,"High-Value, Reliable, Recent",High Risk
12495,1,1,0,100.0,Very Loyal,114.0,6.0,323.4,2,161.7,4.5826,656,22,0.0909,2010-03-09,2010-03-15,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",Low Risk
12496,1,0,1,0.0,Likely to Exit,28.02,2.1554,54.09,2,27.05,4.5826,642,22,0.0909,2010-03-29,2010-03-29,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
12497,4,0,4,0.0,Likely to Exit,143.68,2.4772,6211.75,4,1552.94,3.2211,103,24,0.1667,2010-01-26,2011-09-19,0.0,Declining,1,"Mid-Value, Unreliable, Recent",High Risk
12498,2,0,2,0.0,Likely to Exit,96.55,4.1978,403.7,3,134.57,0.7589,43,3,1.0,2011-10-13,2011-11-18,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
12499,1,0,1,0.0,Likely to Exit,62.9,2.3296,393.72,1,393.72,4.3589,582,20,0.05,2010-05-28,2010-05-28,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
12500,12,2,10,16.67,Likely to Exit,748.61,4.7988,5872.31,25,234.89,1.5811,45,23,1.087,2010-02-04,2011-11-16,6.435,Increasing,0,"High-Value, Reliable, Recent",High Risk
12501,1,1,0,100.0,Very Loyal,387.32,2.4207,2089.68,2,1044.84,3.3166,337,12,0.1667,2011-01-07,2011-01-28,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",Low Risk
12502,5,5,0,100.0,Very Loyal,944.51,6.4252,3723.87,5,744.77,1.1623,117,11,0.4545,2011-02-03,2011-09-05,0.0,Declining,0,"High-Value, Reliable, Recent",Low Risk
12503,2,2,0,100.0,Very Loyal,1357.6,452.5333,0.0,2,0.0,4.3589,359,20,0.1,2010-05-04,2011-01-06,,Insufficient History,3,"Low-Value, Reliable, Lapsed",Low Risk
12504,3,1,2,33.33,Likely to Exit,186.3,7.1654,411.0,6,68.5,2.9292,40,21,0.2857,2010-04-22,2011-11-21,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Medium Risk
12505,3,1,2,33.33,Likely to Exit,209.25,4.4521,908.0,3,302.67,3.7417,323,15,0.2,2010-10-27,2011-02-11,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",Medium Risk
12506,1,0,1,0.0,Likely to Exit,73.5,3.1957,73.5,1,73.5,2.8284,254,9,0.1111,2011-04-21,2011-04-21,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
12507,3,0,3,0.0,Likely to Exit,205.47,4.0288,1797.31,5,359.46,2.4934,156,20,0.25,2010-05-04,2011-07-28,0.0,Declining,1,"Mid-Value, Unreliable, Recent",High Risk
12508,1,1,0,100.0,Very Loyal,118.71,1.7204,398.27,2,199.13,1.0,48,2,1.0,2011-11-10,2011-11-13,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Low Risk
12509,1,0,1,0.0,Likely to Exit,38.95,5.5643,176.5,1,176.5,3.1623,306,11,0.0909,2011-02-28,2011-02-28,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
12510,7,2,5,28.57,Likely to Exit,3378.83,21.9405,3689.33,16,230.58,2.532,164,25,0.64,2009-12-04,2011-07-20,0.0,Declining,0,"High-Value, Reliable, Recent",High Risk
12511,1,1,0,100.0,Very Loyal,668.83,3.4476,3065.77,2,1532.88,3.7417,436,15,0.1333,2010-10-07,2010-10-21,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",Low Risk
12512,1,0,1,0.0,Likely to Exit,87.7,2.5794,138.03,2,69.02,1.4142,88,3,0.6667,2011-10-04,2011-10-04,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
12513,2,0,2,0.0,Likely to Exit,80.57,2.2381,586.79,2,293.4,2.0,106,5,0.4,2011-08-19,2011-09-16,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
12514,2,1,1,50.0,At Risk,227.44,2.7076,1597.76,2,798.88,3.2902,289,22,0.0909,2010-03-08,2011-03-17,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",Medium Risk
12515,1,1,0,100.0,Very Loyal,108.5,6.7812,383.7,1,383.7,3.4641,375,13,0.0769,2010-12-21,2010-12-21,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",Low Risk
12516,4,0,4,0.0,Likely to Exit,165.2,2.2324,2648.62,4,662.16,2.07,99,21,0.1905,2010-04-19,2011-09-23,0.0,Declining,1,"Mid-Value, Unreliable, Recent",High Risk
12517,4,3,1,75.0,Likely to Stay,671.48,2.3478,2464.89,6,410.82,0.9228,50,7,0.8571,2011-06-02,2011-11-11,0.428,Declining,0,"High-Value, Reliable, Recent",Low Risk
12518,5,1,4,20.0,Likely to Exit,351.81,2.8372,2056.89,5,411.38,0.1952,22,5,1.0,2011-08-21,2011-12-09,,Insufficient History,0,"High-Value, Reliable, Recent",High Risk
12519,3,0,3,0.0,Likely to Exit,132.47,3.154,695.19,3,231.73,2.7445,85,17,0.1765,2010-08-20,2011-10-07,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
12520,4,1,3,25.0,Likely to Exit,526.09,3.3941,2582.51,6,430.42,1.4757,101,10,0.6,2011-03-11,2011-09-21,0.0,Declining,0,"High-Value, Reliable, Recent",High Risk
12521,1,1,0,100.0,Very Loyal,113.84,2.9958,599.68,1,599.68,2.2361,164,6,0.1667,2011-07-20,2011-07-20,0.0,Declining,1,"Mid-Value, Unreliable, Recent",Low Risk
12522,1,0,1,0.0,Likely to Exit,60.01,5.0008,192.72,2,96.36,1.4142,61,3,0.6667,2011-10-19,2011-10-31,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
12523,19,4,15,21.05,Likely to Exit,1220.54,4.6058,4220.85,30,140.7,0.8957,23,25,1.2,2009-12-02,2011-12-08,0.94,Stable,0,"High-Value, Reliable, Recent",High Risk
12524,13,2,11,15.38,Likely to Exit,769.68,3.1805,11091.36,18,616.19,1.1617,31,23,0.7826,2010-02-08,2011-11-30,,Insufficient History,0,"High-Value, Reliable, Recent",High Risk
12525,5,1,4,20.0,Likely to Exit,284.46,3.6943,835.18,8,104.4,3.1327,513,25,0.32,2009-12-04,2010-08-05,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
12526,3,0,3,0.0,Likely to Exit,238.12,3.3538,1316.66,3,438.89,0.6511,22,4,0.75,2011-09-06,2011-12-09,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
12527,5,0,5,0.0,Likely to Exit,82.93,2.5916,735.51,5,147.1,2.007,103,19,0.2632,2010-06-28,2011-09-19,0.0,Declining,1,"Mid-Value, Unreliable, Recent",High Risk
12528,6,2,4,33.33,Likely to Exit,512.34,5.3931,1922.28,8,240.28,1.0704,31,12,0.6667,2011-01-31,2011-11-30,1.265,Increasing,0,"High-Value, Reliable, Recent",Medium Risk
12529,2,0,2,0.0,Likely to Exit,68.56,2.9809,311.78,2,155.89,4.2426,544,19,0.1053,2010-06-29,2010-07-05,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
12530,9,0,9,0.0,Likely to Exit,556.82,3.4372,3689.86,12,307.49,1.2227,81,22,0.5455,2010-03-07,2011-10-11,1.166,Increasing,0,"High-Value, Reliable, Recent",High Risk
12531,2,1,1,50.0,At Risk,342.31,2.5738,1899.05,3,633.02,4.4824,36,24,0.125,2010-01-22,2011-11-25,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Medium Risk
12532,1,0,1,0.0,Likely to Exit,59.17,3.6981,349.83,1,349.83,1.0,52,2,0.5,2011-11-09,2011-11-09,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
12533,3,2,1,66.67,Likely to Stay,298.62,3.318,1149.99,6,191.66,3.6217,640,25,0.24,2009-12-01,2010-03-31,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",Low Risk
12534,1,1,0,100.0,Very Loyal,191.23,3.0354,1089.18,1,1089.18,2.0,152,5,0.2,2011-08-01,2011-08-01,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Low Risk
12535,2,0,2,0.0,Likely to Exit,151.35,4.4515,716.35,2,358.18,1.5827,113,7,0.2857,2011-06-06,2011-09-09,0.0,Declining,1,"Mid-Value, Unreliable, Recent",High Risk
12536,2,1,1,50.0,At Risk,13255.22,48.5539,4106.82,5,821.36,1.4142,29,3,1.6667,2011-10-11,2011-12-02,,Insufficient History,0,"High-Value, Reliable, Recent",Medium Risk
12537,1,1,0,100.0,Very Loyal,125.68,2.9228,732.94,1,732.94,3.7417,430,15,0.0667,2010-10-27,2010-10-27,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",Low Risk
12538,2,0,2,0.0,Likely to Exit,130.18,3.8288,640.45,2,320.22,2.476,51,14,0.1429,2010-11-26,2011-11-10,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
12539,5,4,1,80.0,Very Loyal,3619.52,7.1674,9498.9,8,1187.36,2.6672,44,25,0.32,2009-12-23,2011-11-17,,Insufficient History,0,"High-Value, Reliable, Recent",Low Risk
12540,22,14,8,63.64,Likely to Stay,3062.24,3.9513,22107.29,36,614.09,0.6994,41,25,1.44,2009-12-07,2011-11-20,0.732,Declining,0,"High-Value, Reliable, Recent",Low Risk
12541,3,0,3,0.0,Likely to Exit,188.02,3.6158,981.18,3,327.06,1.6097,51,10,0.3,2011-03-04,2011-11-10,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
12542,3,0,3,0.0,Likely to Exit,141.74,3.1498,423.38,4,105.84,3.5926,506,22,0.1818,2010-03-09,2010-08-12,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
12543,1,1,0,100.0,Very Loyal,112.37,2.6133,980.25,1,980.25,3.873,470,16,0.0625,2010-09-17,2010-09-17,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",Low Risk
12544,1,0,1,0.0,Likely to Exit,82.27,4.1135,355.7,2,177.85,1.0,51,2,1.0,2011-11-03,2011-11-10,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
12545,2,1,1,50.0,At Risk,201.19,4.0238,1000.39,2,500.19,2.0802,97,10,0.2,2011-03-25,2011-09-25,0.0,Declining,1,"Mid-Value, Unreliable, Recent",Medium Risk
12546,2,1,1,50.0,At Risk,222.0,3.1714,1141.5,3,380.5,1.0913,68,4,0.75,2011-09-23,2011-10-24,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Medium Risk
12547,3,0,3,0.0,Likely to Exit,103.67,4.9367,383.58,3,127.86,2.485,219,18,0.1667,2010-07-27,2011-05-26,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
12548,1,0,1,0.0,Likely to Exit,33.6,6.72,95.2,1,95.2,2.4495,188,7,0.1429,2011-06-26,2011-06-26,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
12549,2,0,2,0.0,Likely to Exit,80.79,1.6488,1575.68,6,262.61,3.6971,597,24,0.25,2010-01-11,2010-05-13,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
12550,1,1,0,100.0,Very Loyal,176.15,3.0904,964.83,1,964.83,1.7321,101,4,0.25,2011-09-21,2011-09-21,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Low Risk
12551,1,0,1,0.0,Likely to Exit,16.8,1.68,168.0,1,168.0,3.4641,379,13,0.0769,2010-12-17,2010-12-17,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
12552,2,1,1,50.0,At Risk,182.31,9.1155,437.82,2,218.91,0.8979,60,3,0.6667,2011-10-31,2011-11-01,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Medium Risk
12553,11,1,10,9.09,Likely to Exit,846.19,3.468,4548.82,17,267.58,0.7981,30,15,1.1333,2010-10-12,2011-12-01,1.853,Increasing,0,"High-Value, Reliable, Recent",High Risk
12554,1,0,1,0.0,Likely to Exit,99.43,3.8242,468.5,1,468.5,3.873,470,16,0.0625,2010-09-17,2010-09-17,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
12555,1,1,0,100.0,Very Loyal,129.23,129.23,129.23,1,129.23,4.7958,704,24,0.0417,2010-01-26,2010-01-26,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",Low Risk
12556,2,2,0,100.0,Very Loyal,322.14,2.6623,603.71,2,301.85,1.4156,72,6,0.3333,2011-07-11,2011-10-20,0.929,Stable,1,"Mid-Value, Unreliable, Recent",Low Risk
12557,8,0,8,0.0,Likely to Exit,126.06,2.1734,18716.14,8,2339.52,1.6621,38,25,0.32,2009-12-17,2011-11-23,0.721,Declining,0,"High-Value, Reliable, Recent",High Risk
12558,1,0,1,0.0,Likely to Exit,27.5,1.25,0.0,2,0.0,0.0,23,1,2.0,2011-12-02,2011-12-08,,Insufficient History,3,"Low-Value, Reliable, Lapsed",High Risk
12559,2,0,2,0.0,Likely to Exit,87.28,3.9673,536.21,3,178.74,2.8644,332,12,0.25,2011-01-24,2011-02-02,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
12560,3,1,2,33.33,Likely to Exit,315.8,2.845,2101.39,4,525.35,1.3671,27,6,0.6667,2011-07-19,2011-12-04,0.497,Declining,1,"Mid-Value, Unreliable, Recent",Medium Risk
12561,1,0,1,0.0,Likely to Exit,47.43,2.9644,238.85,1,238.85,3.1623,324,11,0.0909,2011-02-10,2011-02-10,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
12562,9,1,8,11.11,Likely to Exit,675.99,3.2657,4966.92,9,551.88,0.9267,30,16,0.5625,2010-09-30,2011-12-01,1.721,Increasing,0,"High-Value, Reliable, Recent",High Risk
12563,1,0,1,0.0,Likely to Exit,50.98,3.9215,249.24,1,249.24,3.7417,430,15,0.0667,2010-10-27,2010-10-27,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
12564,1,1,0,100.0,Very Loyal,117.1,5.5762,456.9,1,456.9,3.0,283,10,0.1,2011-03-23,2011-03-23,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",Low Risk
12565,2,0,2,0.0,Likely to Exit,24.11,2.411,131.17,2,65.59,3.1623,303,11,0.1818,2011-02-24,2011-03-03,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
12566,1,0,1,0.0,Likely to Exit,79.12,3.956,346.7,2,173.35,1.7321,94,4,0.5,2011-09-14,2011-09-28,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
12567,12,8,4,66.67,Likely to Stay,2375.28,3.6098,13393.82,17,787.87,1.5304,44,23,0.7391,2010-02-11,2011-11-17,0.89,Declining,0,"High-Value, Reliable, Recent",Low Risk
12568,1,0,1,0.0,Likely to Exit,31.17,6.234,70.0,1,70.0,4.5826,666,22,0.0455,2010-03-05,2010-03-05,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
12569,9,5,4,55.56,At Risk,1061.65,5.5584,4064.99,35,116.14,0.4794,24,9,3.8889,2011-04-01,2011-12-07,2.592,Increasing,0,"High-Value, Reliable, Recent",Medium Risk
12570,1,0,1,0.0,Likely to Exit,77.52,77.52,77.52,1,77.52,4.7958,704,24,0.0417,2010-01-26,2010-01-26,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
12571,2,0,2,0.0,Likely to Exit,44.9,1.3206,519.61,2,259.81,1.2267,61,5,0.4,2011-08-10,2011-10-31,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
12572,2,2,0,100.0,Very Loyal,269.37,4.3447,1004.72,3,334.91,0.7092,30,3,1.0,2011-10-19,2011-12-01,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Low Risk
12573,4,1,3,25.0,Likely to Exit,263.39,2.2134,717.41,5,143.48,1.8471,249,17,0.2941,2010-08-31,2011-04-26,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
12574,1,0,1,0.0,Likely to Exit,57.2,5.2,218.45,1,218.45,3.3166,337,12,0.0833,2011-01-28,2011-01-28,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
12575,2,0,2,0.0,Likely to Exit,135.67,3.5703,622.82,2,311.41,2.8435,479,18,0.1111,2010-07-01,2010-09-08,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
12576,8,1,7,12.5,Likely to Exit,390.93,2.6594,2083.87,11,189.44,1.1945,57,18,0.6111,2010-07-01,2011-11-04,0.749,Declining,0,"High-Value, Reliable, Recent",High Risk
12577,5,4,1,80.0,Very Loyal,558.06,1.8418,1591.35,9,176.82,2.145,57,25,0.36,2009-12-03,2011-11-04,,Insufficient History,0,"High-Value, Reliable, Recent",Low Risk
12578,5,2,3,40.0,At Risk,555.58,3.0695,4572.45,7,653.21,1.8011,43,16,0.4375,2010-09-22,2011-11-18,,Insufficient History,0,"High-Value, Reliable, Recent",Medium Risk
12579,1,1,0,100.0,Very Loyal,116.77,3.7668,410.72,3,136.91,1.7321,95,4,0.75,2011-09-22,2011-09-27,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Low Risk
12580,2,0,2,0.0,Likely to Exit,151.19,2.6067,1052.9,2,526.45,3.0729,268,20,0.1,2010-05-12,2011-04-07,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
12581,1,0,1,0.0,Likely to Exit,43.39,2.8927,197.71,1,197.71,1.4142,61,3,0.3333,2011-10-31,2011-10-31,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
12582,4,1,3,25.0,Likely to Exit,397.12,3.8555,1980.4,4,495.1,2.3027,260,20,0.2,2010-05-11,2011-04-15,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
12583,22,4,18,18.18,Likely to Exit,1477.36,3.1366,14344.9,31,462.74,0.661,24,25,1.24,2009-12-06,2011-12-07,1.488,Increasing,0,"High-Value, Reliable, Recent",High Risk
12584,8,5,3,62.5,Likely to Stay,938.1,7.4452,1893.95,18,105.22,0.8996,25,10,1.8,2011-03-04,2011-12-06,2.344,Increasing,0,"High-Value, Reliable, Recent",Low Risk
12585,3,2,1,66.67,Likely to Stay,339.25,3.4974,1982.81,4,495.7,2.4225,256,13,0.3077,2010-12-23,2011-04-19,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Low Risk
12586,5,2,3,40.0,At Risk,498.42,5.1919,2028.67,5,405.73,2.5499,39,25,0.2,2009-12-16,2011-11-22,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Medium Risk
12587,1,0,1,0.0,Likely to Exit,46.24,11.56,144.0,1,144.0,0.0,29,1,1.0,2011-12-02,2011-12-02,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
12588,4,1,3,25.0,Likely to Exit,340.22,7.0879,938.98,5,187.8,2.5417,61,21,0.2381,2010-04-21,2011-10-31,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
12589,5,4,1,80.0,Very Loyal,2846.37,13.4263,3094.17,11,281.29,2.5911,50,24,0.4583,2010-01-19,2011-11-11,3.918,Increasing,0,"High-Value, Reliable, Recent",Low Risk
12590,4,1,3,25.0,Likely to Exit,726.56,10.0911,9853.48,5,1970.7,4.4721,212,21,0.2381,2010-04-12,2011-06-02,,Insufficient History,0,"High-Value, Reliable, Recent",High Risk
12591,3,1,2,33.33,Likely to Exit,299.4,4.3391,1352.15,3,450.72,2.239,339,15,0.2,2010-10-27,2011-01-26,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Medium Risk
12592,3,1,2,33.33,Likely to Exit,2307.48,27.47,1152.62,8,144.08,3.4171,114,18,0.4444,2010-07-08,2011-09-08,0.0,Declining,1,"Mid-Value, Unreliable, Recent",Medium Risk
12593,2,0,2,0.0,Likely to Exit,55.7,2.6524,418.1,3,139.37,1.7511,130,8,0.375,2011-05-05,2011-08-23,0.0,Declining,1,"Mid-Value, Unreliable, Recent",High Risk
12594,14,0,14,0.0,Likely to Exit,630.37,3.1206,5044.51,17,296.74,1.0689,59,22,0.7727,2010-03-03,2011-11-02,1.12,Increasing,0,"High-Value, Reliable, Recent",High Risk
12595,1,0,1,0.0,Likely to Exit,60.62,3.1905,299.02,1,299.02,4.1231,526,18,0.0556,2010-07-23,2010-07-23,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
12596,2,0,2,0.0,Likely to Exit,118.95,4.4056,618.27,2,309.13,1.8901,73,9,0.2222,2011-04-11,2011-10-19,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
12597,4,4,0,100.0,Very Loyal,852.51,3.9837,3683.13,5,736.63,1.7456,41,10,0.5,2011-03-16,2011-11-20,,Insufficient History,0,"High-Value, Reliable, Recent",Low Risk
12598,8,2,6,25.0,Likely to Exit,589.53,2.794,4414.67,15,294.31,1.6186,31,22,0.6818,2010-03-01,2011-11-30,1.631,Increasing,0,"High-Value, Reliable, Recent",High Risk
12599,11,0,11,0.0,Likely to Exit,369.11,2.7753,2296.72,13,176.67,1.2042,51,20,0.65,2010-05-11,2011-11-10,0.678,Declining,0,"High-Value, Reliable, Recent",High Risk
12600,17,0,17,0.0,Likely to Exit,852.06,6.0861,4955.79,26,190.61,0.8087,50,25,1.04,2009-12-07,2011-11-11,0.42,Declining,0,"High-Value, Reliable, Recent",High Risk
12601,6,0,6,0.0,Likely to Exit,238.76,6.8217,673.76,7,96.25,1.2743,211,15,0.4667,2010-10-31,2011-06-03,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
12602,1,0,1,0.0,Likely to Exit,23.65,1.9708,153.12,1,153.12,1.4142,80,3,0.3333,2011-10-12,2011-10-12,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
12603,1,0,1,0.0,Likely to Exit,28.95,9.65,739.2,1,739.2,1.0,43,2,0.5,2011-11-18,2011-11-18,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
12604,2,0,2,0.0,Likely to Exit,41.46,2.5912,254.18,2,127.09,2.195,101,10,0.2,2011-03-23,2011-09-21,0.0,Declining,1,"Mid-Value, Unreliable, Recent",High Risk
12605,4,0,4,0.0,Likely to Exit,179.83,2.193,1217.95,5,243.59,2.1707,387,16,0.3125,2010-09-07,2010-12-09,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
12606,1,0,1,0.0,Likely to Exit,21.0,21.0,21.0,1,21.0,4.7958,704,24,0.0417,2010-01-26,2010-01-26,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
12607,1,1,0,100.0,Very Loyal,435.86,2.1577,0.0,2,0.0,1.4142,80,3,0.6667,2011-10-10,2011-10-12,,Insufficient History,3,"Low-Value, Reliable, Lapsed",Low Risk
12608,1,0,1,0.0,Likely to Exit,26.04,1.6275,415.79,1,415.79,3.7417,426,15,0.0667,2010-10-31,2010-10-31,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
12609,9,2,7,22.22,Likely to Exit,708.52,4.0257,3417.86,10,341.79,1.3696,100,25,0.4,2009-12-20,2011-09-22,0.0,Declining,0,"High-Value, Reliable, Recent",High Risk
12610,3,2,1,66.67,Likely to Stay,545.77,4.9168,2057.99,7,294.0,1.1232,44,5,1.4,2011-08-05,2011-11-17,,Insufficient History,0,"High-Value, Reliable, Recent",Low Risk
12611,1,1,0,100.0,Very Loyal,173.88,2.6751,1193.32,1,1193.32,1.4142,74,3,0.3333,2011-10-18,2011-10-18,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Low Risk
12612,2,0,2,0.0,Likely to Exit,94.24,4.4876,643.59,2,321.8,1.7321,79,4,0.5,2011-09-26,2011-10-13,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
12613,10,5,5,50.0,At Risk,1032.3,2.9749,6591.52,13,507.04,1.7647,53,25,0.52,2009-12-14,2011-11-08,,Insufficient History,0,"High-Value, Reliable, Recent",Medium Risk
12614,1,1,0,100.0,Very Loyal,112.2,5.61,315.6,1,315.6,3.0,299,10,0.1,2011-03-07,2011-03-07,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",Low Risk
12615,9,3,6,33.33,Likely to Exit,890.14,3.2019,5564.88,11,505.9,1.7425,24,25,0.44,2009-12-01,2011-12-07,1.873,Increasing,0,"High-Value, Reliable, Recent",Medium Risk
12616,4,0,4,0.0,Likely to Exit,231.85,3.9297,1045.35,7,149.34,1.9792,107,14,0.5,2010-11-16,2011-09-15,0.0,Declining,1,"Mid-Value, Unreliable, Recent",High Risk
